ARU;BR;ARU;"Aracatuba Airport";Аракатуба;America/Sao_Paulo;-21.143612;-50.42611
TSF;IT;VCE;"Treviso Airport";Тревизо;Europe/Rome;45.655113;12.204444
VDA;IL;ETH;"Ovda Airport";Эйлат;Asia/Jerusalem;29.952015;34.9339
YXC;CA;YXC;"Canadian Rockies International Airport";Кранбрук;America/Edmonton;49.61437;-115.787025
ARL;BF;ARL;Arly;Арли;Africa/Ouagadougou;11.6;1.483333
QPP;DE;BER;"Berlin Hbf Railway Station";"Берлин (жд вокзал)";Europe/Berlin;52.5234051;13.4113999
YVT;CA;YVT;"Buffalo Narrows";;America/Regina;55.86667;-108.46667
BLB;PA;BLB;"Panama Pacifico Airport";Бальбоа;America/Panama;8.973056;-79.5575
TLL;EE;TLL;"Tallinn Airport";Юлемисте;Europe/Tallinn;59.416622;24.798702
YVV;CA;YVV;"Wiarton/Keppel Airport";;America/Toronto;44.666668;-81.166664
YWO;CA;YWO;Lupin;;America/Yellowknife;65.75833;-111.25
BJN;MZ;BJN;Bajone;Бахоне;Africa/Maputo;-17.183332;38.083332
BRO;US;BRO;"South Padre Island International Airport";Браунсвилл;America/Chicago;25.90889;-97.42333
KEF;IS;REK;"Keflavik International Airport";Кефлавик;Atlantic/Reykjavik;63.997765;-22.624283
BKG;US;BKG;Branson;;America/Chicago;36.53208;-93.20055
AGA;MA;AGA;"Agadir Al Massira Airport";Алмассира;Africa/Casablanca;30.378326;-9.555895
YWN;CA;YWN;Winisk;;America/Toronto;55.25;-85.11667
SOX;CO;SOX;"Alberto Lleras Camargo";;America/Bogota;5.716667;-72.933334
BNF;US;BNF;"Warm Spring Bay SPB";;America/Sitka;57;-135
BKL;US;CLE;"Burke Lakefront Airport";Бурк-Лэйкфронд;America/New_York;41.516945;-81.683334
SPA;US;SPA;"Spartanburg, Downtown Memorial";;America/New_York;34.95;-81.916664
HRK;UA;HRK;"Kharkov Airport";Харьков;Europe/Kiev;49.92078;36.281185
YXD;CA;YEA;"Edmonton City Centre (Blatchford Field) Airport";;America/Edmonton;53.566666;-113.51667
OIA;BR;OIA;Ourilandia;;America/Belem;-6.761303;-51.049
BLS;AU;BLS;Bollon;;Australia/Brisbane;-28.05;147.48334
ZGI;CA;ZGI;"Gods River Airport";"Годс Ривер";America/Winnipeg;54.683334;-94.166664
LNV;PG;LNV;"Lihir Island";;Pacific/Port_Moresby;-3.043223;152.6272
PFO;CY;PFO;"Paphos International Airport";Пафос;Asia/Nicosia;34.71155;32.489105
DWC;AE;DXB;"Dubai World Central - Al Maktoum International Airport";Аль-Мактум;Asia/Dubai;24.918056;55.175278
NQX;US;EYW;"Key West NAS /Boca Chica Field (private U. S. Navy )";;America/New_York;24.55;-81.8
DEB;HU;DEB;"Debrecen Airport";Дебрецен;Europe/Budapest;47.55;21.7
BLT;AU;BLT;Blackwater;;Australia/Brisbane;-23.602184;148.8084
BJV;TR;BJV;"Milas-Bodrum Airport";Милас;Europe/Istanbul;37.243954;27.672781
AST;US;AST;Astoria;;America/Los_Angeles;46.15972;-123.88
MJZ;RU;MJZ;"Mirnyj Airport";Мирный;Asia/Yakutsk;62.533333;114.03333
BMR;DE;BMR;Baltrum;Балтрум;Europe/Berlin;53.716667;7.4
XON;CA;XON;"Carleton Railway Station";;America/Montreal;;
ASQ;US;ASQ;Austin;;America/Los_Angeles;39.466667;-117.166664
SYD;AU;SYD;"Sydney (Kingsford Smith) Airport";"Кингсфорд Смит";Australia/Sydney;-33.932922;151.1799
PUY;HR;PUY;"Pula Airport";Пула;Europe/Zagreb;44.891666;13.923611
ASV;KE;ASV;Amboseli;Амбосели;Africa/Nairobi;-2.633333;37.25
NRA;AU;NRA;Narrandera;;Australia/Sydney;-34.705643;146.5117
OSW;RU;OSW;"Orsk Airport";Орск;Asia/Yekaterinburg;51.2;58.566666
YXN;CA;YXN;"Whale Cove";;America/Rankin_Inlet;62.233334;-92.6
BMT;US;BPT;"Beaumont Municipalcipal";"Бомонт Муни";America/Chicago;30.083332;-94.1
TFN;ES;TCI;"Tenerife North Airport";Норте;Atlantic/Canary;28.488056;-16.345982
BPK;PG;BPK;Biangabip;;Pacific/Port_Moresby;-5.529722;141.74973
ESB;TR;ANK;"Esenboga International Airport";Эсенбога;Europe/Istanbul;40.11494;32.993145
BOA;CD;BOA;Boma;Бома;Africa/Kinshasa;-5.866667;13.066667
BNL;US;BNL;"Barnwell Regional";;America/New_York;33.25;-81.38333
LPA;ES;LPA;"Gran Canaria Airport";Гран-Канария;Atlantic/Canary;27.938944;-15.389351
YXZ;CA;YXZ;"Wawa Airport";;America/Toronto;47.9625;-84.785835
SYX;CN;SYX;"Sanya Phoenix International Airport";Санья;Asia/Shanghai;18.31063;109.409706
NRI;US;NRI;Shangri-la;;America/Chicago;35.166668;-99.833336
NER;RU;NER;"Neryungri Airport";Чульман;Asia/Yakutsk;56.65;124.6
BRF;GB;LBA;Bradford;"Лидс (жд вокзал)";Europe/London;53.8;-1.75
YYA;CA;YYA;"Big Bay Yacht Club";;America/Vancouver;50.4;-123.13333
ZNZ;TZ;ZNZ;"Zanzibar International Airport";Кисони;Africa/Dar_es_Salaam;-6.218466;39.221184
NAJ;AZ;NAJ;"Nakhichevan Airport";Нахичевань;Asia/Baku;39.190277;45.45889
AUN;US;AUN;Auburn;Обурн;America/Los_Angeles;38.9;-121.066666
YYE;CA;YYE;"Northern Rockies Regional Airport";"Форт Нельсон";America/Vancouver;58.833332;-122.583336
NSE;US;NSE;"Whiting Field NAS";;America/Chicago;30.633333;-87.05
YYF;CA;YYF;"Penticton Airport";Пентиктон;America/Vancouver;49.46472;-119.6
YFJ;CA;YFJ;"Snare Lake";;America/Yellowknife;64.19056;-114.075554
NSF;US;ADW;"Andrews NAF";;America/New_York;38.816666;-76.833336
YYI;CA;YYI;Rivers;;America/Winnipeg;50.033333;-100.23333
NSX;VG;NSX;"Hovercraft/Launch Pt";;America/Tortola;18.5;-64.36667
BPC;CM;BPC;Bamenda;;Africa/Douala;5.916667;10.15
PKV;RU;PKV;"Pskov Airport";Кресты;Europe/Moscow;57.816666;28.3
YYL;CA;YYL;"Lynn Lake";;America/Winnipeg;56.86667;-101.066666
ONX;PA;ONX;"Enrique Adolfo Jimenez";;America/Panama;9.35;-79.9
AWD;VU;AWD;Aniwa;Анива;Pacific/Efate;-19.25;169.5
AKV;CA;AKV;Akulivik;;America/Montreal;60.733334;-78.583336
YYU;CA;YYU;"Kapuskasing Airport";Капасказинг;America/Toronto;49.4125;-82.47083
FKB;DE;FKB;Baden-Airpark;Зёллинген;Europe/Berlin;48.781033;8.089752
NTE;FR;NTE;"Nantes Atlantique Airport";Нант;Europe/Paris;47.157623;-1.601402
TIA;AL;TIA;"Tirana International Airport";Ринас;Europe/Tirane;41.419132;19.71328
SSR;VU;SSR;Sara;Сара;Pacific/Efate;-15.5;168.3
YYW;CA;YYW;Armstrong;;America/Toronto;50.283333;-89.03333
TRN;IT;TRN;"Turin Airport";Турин;Europe/Rome;45.191456;7.643049
BRB;BR;BRB;Barreirinhas;;America/Fortaleza;-2.910626;-57.11111
YYZ;CA;YTO;"Pearson International Airport";Пирсон;America/Toronto;43.681583;-79.61146
ZAG;HR;ZAG;"Zagreb International Airport";Загреб;Europe/Zagreb;45.733242;16.06152
AYQ;AU;AYQ;"Connellan Airport";Коннеллан;Australia/Darwin;-25.190878;130.97658
BRU;BE;BRU;"Brussels Airport";Брюссель;Europe/Brussels;50.89717;4.483602
STA;DK;STA;"Stauning Vestjyllands Airport";;Europe/Copenhagen;55.990276;8.355
NOR;IS;NOR;Nordfjordur;Нордфьордур;Atlantic/Reykjavik;65.166664;-22
LEG;MR;LEG;Aleg;Алег;Africa/Nouakchott;17.166668;-13.95
BRM;VE;BRM;"Barquisimeto Airport";Баркисимето;America/Caracas;10.046267;-69.35984
YGZ;CA;YGZ;"Grise Fiord";;America/Iqaluit;76.41778;-82.95722
WMR;MG;WMR;Mananara;Мананара;Indian/Antananarivo;-16.161943;49.770557
YZP;CA;YZP;"Sandspit Airport";Сандспит;America/Vancouver;53.254444;-131.81277
GDN;PL;GDN;"Gdansk Lech Walesa Airport";"Лех Валенса";Europe/Warsaw;54.380978;18.468655
BSQ;US;BSQ;"Bisbee Municipal Airport";;America/Phoenix;31.36389;-109.88111
YVR;CA;YVR;"Vancouver International Airport";Ванкувер;America/Vancouver;49.1947;-123.17919
BVO;US;BVO;Bartlesville;;America/Chicago;36.7625;-96.01083
BST;AF;BST;Bost;Бост;Asia/Kabul;31.55;64.36667
YZR;CA;YZR;"Sarnia Airport";Сарния;America/Toronto;42.997223;-82.31111
NNM;RU;NNM;"Naryan-Mar Airport";Нарьян-Мар;Europe/Moscow;67.61667;53.15
BAV;CN;BAV;"Baotou Airport";Баотоу;Asia/Shanghai;40.563328;110.0009
ORI;US;ORI;"Port Lions SPB";;America/Anchorage;57.886112;-152.84389
BZK;RU;BZK;"Bryansk International Airport";Брянск;Europe/Moscow;53.266666;34.333332
YZT;CA;YZT;"Port Hardy Airport";"Порт Харди";America/Vancouver;50.680557;-127.36389
BTL;US;BTL;"WK Kellogg Regional";;America/Detroit;42.37278;-85.26481
BTS;SK;BTS;"Bratislava Airport";"М. Р. Штефаник";Europe/Bratislava;48.170017;17.199799
BCR;BR;BCR;"Boca Do Acre";;America/Manaus;-8.75;-67.38333
BTN;US;BTN;Bennettsville;;America/New_York;34.61667;-79.683334
ZAD;HR;ZAD;"Zadar Airport";Задар;Europe/Zagreb;44.09778;15.356667
BAM;US;BAM;"Lander County";;America/Los_Angeles;40.63333;-116.933334
QDK;US;CHA;"Greyhound Bus Station";"Чаттануга (автовокзал)";America/New_York;30.055555;70.50278
BXL;FJ;BXL;"Blue Lagoon";Блю-Лагун;Pacific/Fiji;-16.75;179
BTO;SR;BTO;Botopasie;;America/Paramaribo;4.25;-55.45
NLC;US;NLC;"Lemoore NAS (Reeves Field)";;America/Los_Angeles;36.3;-119.76667
OTI;ID;OTI;Pitu;Моротаи-Айленд;Asia/Jayapura;2.833333;128.5
AKX;KZ;AKX;"Aktyubinsk Airport";Актобе;Asia/Aqtobe;50.249336;57.211403
ZBF;CA;ZBF;"Bathurst Airport";Батерст;America/Moncton;47.629166;-65.73944
NTL;AU;NTL;"Newcastle Airport";Вилльямтаун;Australia/Sydney;-32.804592;151.84006
URS;RU;URS;"Kursk Vostochny Airport";Восточный;Europe/Moscow;51.75;36.266666
BUC;AU;BUC;Burketown;;Australia/Brisbane;-17.75;139.53334
NTM;BR;NTM;"Miracema Do Norte";;America/Araguaina;-9.183333;-48.5
SUQ;EC;SUQ;Sucua;Сукуа;America/Guayaquil;-2.466667;-78.166664
ZAO;FR;ZAO;Laberandie;;Europe/Paris;44.45;1.45
BUM;US;BUM;Butler;;America/Chicago;38.266666;-94.333336
CEE;RU;CEE;"Cherepovets Airport";Череповец;Europe/Moscow;59.283333;38.066666
ZAT;CN;ZAT;"Zhaotong Airport";Чжаотун;Asia/Shanghai;27.316668;103.8
BHM;US;BHM;"Birmingham-Shuttlesworth International Airport";Бирмингем;America/Chicago;33.560833;-86.75219
OLB;IT;OLB;"Olbia Costa Smeralda Airport";"Коста Смералда";Europe/Rome;40.903145;9.514823
MEL;AU;MEL;"Tullamarine Airport";Тулламарин;Australia/Melbourne;-37.669613;144.84978
BVG;NO;BVG;"Berlevag Airport";Берлевог;Europe/Oslo;70.86667;29
DBV;HR;DBV;"Dubrovnik Airport";Дубровник;Europe/Zagreb;42.56072;18.260616
ZBD;CN;ZBD;"Jiang Men Ferry";;Asia/Shanghai;29.705096;116.001982
BVU;US;BVU;Beluga;;America/Anchorage;61.169445;-151.03612
ZBK;ME;ZBK;Zabljak;;Europe/Podgorica;43.15;19.116667
BWO;RU;BWO;Balakovo;Балаково;Europe/Volgograd;51.86667;47.75
BVZ;AU;BVZ;"Beverley Springs";;Australia/Perth;-15;124
DOH;QA;DOH;"Hamad International Airport";Доха;Asia/Qatar;25.267569;51.558067
ZBO;AU;ZBO;Bowen;;Australia/Brisbane;-20.016666;148.21666
BCH;TL;BCH;"Cakung International";;Asia/Dili;-8.491667;126.39972
YLH;CA;YLH;"Lansdowne House";;America/Toronto;52.183334;-87.93
BWM;US;BWM;Bowman;;America/Boise;46.183334;-103.4
LLK;AZ;LLK;"Lankaran International Airport";Ленкорань;Asia/Baku;38.74203;48.824093
ZBZ;CN;ZBZ;"Xin Hui Ferry";;Asia/Shanghai;;
BCT;US;BCT;Public;;America/New_York;26.35;-80.083336
JTR;GR;JTR;"Santorini International Airport";Санторини;Europe/Athens;36.4;25.483334
NBO;KE;NBO;"Jomo Kenyatta International Airport";"Джомо Кеньятта";Africa/Nairobi;-1.319167;36.92578
BXI;CI;BXI;Boundiali;;Africa/Abidjan;8.75;-6.5
FAO;PT;FAO;"Faro Airport";Фару;Europe/Lisbon;37.020645;-7.968545
BXD;ID;BXD;Bade;Баде;Asia/Jayapura;-7.166667;139.5
PWQ;KZ;PWQ;"Pavlodar Airport";Павлодар;Asia/Almaty;52.183334;77.066666
ZCP;CN;FUO;"Foshan Ferry";;Asia/Shanghai;23.021548;113.121416
BDL;US;BDL;"Bradley International Airport";Бредли;America/New_York;41.92953;-72.6847
YMI;CA;YMI;Minaki;;America/Winnipeg;50;-94.666664
ZEF;CN;ZEF;"Nanhai Ferry";;Asia/Shanghai;36.40025;-80.81069
POJ;BR;QPT;"Patos De Minas";;America/Sao_Paulo;-18.671667;-46.490833
BXJ;KZ;ALA;Burundai;Бурундай;Asia/Almaty;43.5;76.95
ULY;RU;ULY;"Ulyanovsk Vostochny Airport";Восточный;Europe/Samara;54.266666;48.216667
SVQ;ES;SVQ;"Seville Airport";Севилья;Europe/Madrid;37.423477;-5.900136
BXK;US;BXK;"Buckeye Municipal";;America/Phoenix;33.36667;-112.583336
AQJ;JO;AQJ;"King Hussein International Airport";"Кинг Хуссейн";Asia/Amman;29.610073;35.02151
ZEN;PG;ZEN;Zenag;;Pacific/Port_Moresby;-6.95;146.61667
BXO;CH;BXO;Buochs;Буокс;Europe/Zurich;46.966667;8.383333
DYR;RU;DYR;"Anadyr Airport";Угольный;Asia/Anadyr;64.73333;177.75
ULK;RU;ULK;"Lensk Airport";Ленск;Asia/Yakutsk;60.72248;114.83152
YNL;CA;YNL;"Points North Landing";;America/Regina;58.275;-104.08111
SKP;MK;SKP;"Skopje Alexander the Great Airport";Скопье;Europe/Skopje;41.95649;21.62872
BYB;OM;BYB;Dibaa;Дибаа;Asia/Muscat;25.583332;56.25
ZER;IN;ZER;Zero;;Asia/Kolkata;27.633333;93.833336
GOT;SE;GOT;"Goteborg Landvetter Airport";Ландветтер;Europe/Stockholm;57.66664;12.294878
ZFU;BR;ZFU;Aruja;;America/Sao_Paulo;-23.3964516;-46.3214444
ABB;NG;ABB;"Asaba International Airport";Абингдон;Africa/Lagos;6.20478;6.66372
CJU;KR;CJU;"Jeju International Airport";Чеджу;Asia/Seoul;33.5067;126.49312
DTW;US;DTT;"Detroit Metropolitan Wayne County Airport";Вайн;America/Detroit;42.20781;-83.35605
ZGE;DE;ZGE;"Goerlitz Railway";;Europe/Berlin;;
BYN;MN;BYN;Bayankhongor;;Asia/Ulaanbaatar;46.1;100.683334
INN;AT;INN;"Innsbruck Airport";Инсбрук;Europe/Vienna;47.25745;11.351467
BYS;US;BYS;"Bicycle Lake AAF";;America/Los_Angeles;35.266666;-116.566666
ZGO;DE;ZGO;"Gotha Railway";;Europe/Berlin;23.430237;116.75859
ZGY;MY;ZGY;"Kuching Port";;Asia/Kuching;5.96667003632;100.550003052
SYU;AU;SYU;"Warraber Island";;Australia/Brisbane;-10.208333;142.81667
SXU;ET;SXU;Soddu;Содду;Africa/Addis_Ababa;6.836111;37.775
BZY;MD;BZY;"Beltsy Airport";Бельцы;Europe/Chisinau;47.75;27.933332
BZR;FR;BZR;"Beziers Vias Airport";Безье-Виа;Europe/Paris;43.324165;3.354444
ZHI;CH;ZHI;Grenchen;;Europe/Zurich;47.193585;7.3954451
BYX;AU;BYX;Baniyala;;Australia/Darwin;-13.2;136.23334
TLK;RU;TLK;Talakan;Талакан;Asia/Yakutsk;59.8692028;111.0437053
BEX;GB;BEX;"Benson (RAF Station)";;Europe/London;51.63333;-1.083333
SWT;RU;SWT;"Strezhevoy Airport";Стрежевой;Asia/Novosibirsk;60.5;77
CAB;AO;CAB;"Cabinda Airport";Кабинда;Africa/Luanda;-5.583333;12.2
EBB;UG;EBB;"Entebbe International Airport";Энтеббе;Africa/Kampala;0.045111;32.443184
YOC;CA;YOC;"Old Crow";;America/Whitehorse;67.583336;-139.83333
CAD;US;CAD;Cadillac;;America/Detroit;44.275833;-85.42222
BFI;US;SEA;"Boeing Field International Airport";Боинг-Филд;America/Los_Angeles;47.5371;-122.3037
RRV;AU;RRV;"Robinson River";Робинзон-Ривер;Australia/Darwin;-16.75;136.96666
ZIF;CA;YOW;"Fallowfield Railway";"Оттава (жд вокзал)";America/Toronto;45.411572;-75.698194
ZJT;MY;ZJT;"Tanjung Pelepas Port";;Asia/Kuala_Lumpur;;
AZN;UZ;AZN;"Andizhan Airport";Андижан;Asia/Tashkent;40.733334;72.3
YPB;CA;YPB;"Port Alberni";;America/Vancouver;49.233334;-124.8
TLA;US;TLA;"Teller Airport";Теллер;America/Anchorage;65.27167;-166.355
ZIG;SN;ZIG;Ziguinchor;Зигиншор;Africa/Dakar;12.556111;-16.275833
OKA;JP;OKA;"Naha Airport";Наха;Asia/Tokyo;26.195833;127.645836
HBZ;DE;HAJ;"Hannover Bus Station";"Ганновер (автовокзал)";Europe/Berlin;35.61689;-92.13008
CAS;MA;CAS;Anfa;;Africa/Casablanca;33.559723;-7.663056
PDU;UY;PDU;Paysandu;Пайсанду;America/Montevideo;-32.365833;-58.064167
ZIV;GB;INV;ScotRailway;"Инвернесс (жд вокзал)";Europe/London;57.4766949;-4.2314535
TAL;US;TAL;"Ralph Calhoun";;America/Anchorage;65.175;-152.10806
XNB;AE;DXB;"Chelsea Twr EY Bus Station";"Дубай (автовокзал)";Asia/Dubai;25.2644444;55.3116667
PEE;RU;PEE;"Perm International Airport";"Большое Савино";Asia/Yekaterinburg;57.920025;56.01918
QOB;DE;QOB;"Ansbach Railway Station";;Europe/Berlin;;
CBA;US;CBA;"Corner Bay";;America/Sitka;57.716667;-135.2
VKT;RU;VKT;"Vorkuta Airport";Воркута;Europe/Moscow;67.48333;63.983334
CBF;US;CBF;Municipal;;America/Chicago;41.266666;-95.86667
ZJN;CA;ZJN;"Swan River";;America/Winnipeg;52.11667;-101.23333
YQK;CA;YQK;"Kenora Airport";Кенора;America/Winnipeg;49.7875;-94.35833
ZJS;DE;ZJS;"Jena Railway";;Europe/Berlin;18.31063;109.409706
ZLG;HU;ZLG;"El Gouera";;Europe/Budapest;20.842222;-17.078333
BQJ;RU;BQJ;Batagay;Батагай;Asia/Vladivostok;67.655;134.641667
KOS;KH;KOS;"Sihanouk International Airport";Сиануквиль;Asia/Phnom_Penh;10.633333;103.5
CBQ;NG;CBQ;"Calabar Airport";Калабар;Africa/Lagos;4.96889;8.347415
QDI;AT;HOH;"Dornbirn Bus Station";;Europe/Vienna;47.36081;9.68671
NKD;ID;NKD;Sinak;;Asia/Jayapura;-5.85;110.46667
PEK;CN;BJS;"Beijing Capital International Airport";Пекин;Asia/Shanghai;40.078537;116.5871
LFR;VE;LFR;"La Fria Airport";"Ла Фрия";America/Caracas;8.240556;-72.272224
CCS;VE;CCS;"Simon Bolivar International Airport";"Симон Боливар";America/Caracas;10.596942;-67.00551
ZKG;CA;ZKG;Kegaska;;America/Blanc-Sablon;50.18889;-61.291668
CCA;US;CCA;"Chaffee AFB";;America/Chicago;35.316666;-94.3
ZLT;CA;ZLT;"La Tabatiere";Ла-Табатьер;America/Blanc-Sablon;50.828056;-58.97601
SZM;NA;SZM;Sesriem;Сезрим;Africa/Windhoek;-24.583332;15.833333
QDH;GB;QDH;"‪Ashford International Railway Station‬‏";;Europe/London;51.1436;0.87448
CCL;AU;CCL;Chinchilla;Шиншилла;Australia/Brisbane;-26.75;150.63333
CCB;US;CCB;"Cable Airport";;America/Los_Angeles;34.113888;-117.68889
ZLW;MY;ZLW;"Pasir Gudang Port";;Asia/Kuala_Lumpur;;
ZMD;BR;ZMD;"Sena Madureira";;America/Rio_Branco;-9.083333;-68.75
CDD;HN;CDD;Cauquira;;America/Tegucigalpa;15.322222;-83.602776
CCE;MF;SFG;"Grand Case";;America/Marigot;18.05;-63.11667
PDL;PT;PDL;"Joao Paulo II Airport";Нордела;Atlantic/Azores;37.743847;-25.696468
ETH;IL;ETH;"Eilat Airport";Эйлат;Asia/Jerusalem;29.555616;34.95357
PGR;US;PGR;"Paragould Kirk Field";;America/Chicago;36.033333;-90.5
CDG;FR;PAR;"Charles de Gaulle Airport";"Шарль де Голль";Europe/Paris;49.003197;2.567023
TZX;TR;TZX;"Trabzon Airport";Трабзон;Europe/Istanbul;40.99419;39.78168
CCQ;BR;CCQ;Cachoeira;;America/Bahia;-12.6;-38.966667
REP;KH;REP;"Siem Reap International Airport";Сиемреап;Asia/Phnom_Penh;13.408436;103.815926
ZMF;IT;NAP;"Beverello Harbor";;Europe/Rome;40.8400969;14.2516357
CCX;BR;CCX;Caceres;Касерес;America/Cuiaba;-16.066668;-57.7
PIH;US;PIH;"Pocatello Regional Airport";Покателло;America/Boise;42.913334;-112.594444
ZMI;IT;NAP;"Mergellina Railway";"Неаполь (жд вокзал)";Europe/Rome;40.8400969;14.2516357
CDJ;BR;CDJ;"Conceicao Do Araguaia";;America/Belem;-8.233333;-49.283333
ZMT;CA;ZMT;"Masset Airport";Массет;America/Vancouver;54.016666;-132.15
MFM;MO;MFM;"Macau International Airport";Макао;Asia/Macau;22.156588;113.57285
ZMJ;IT;NAP;"Mergellina Harbour";;Europe/Rome;40.8400969;14.2516357
XEL;CA;XEL;"New Carlisle Railway Station";;America/Montreal;;
XTR;AU;XTR;Tara;;Australia/Brisbane;-27.283333;150.46666
ZPB;CA;ZPB;"Sachigo Lake Airport";"Сачиго Лейк";America/Winnipeg;53.890556;-92.195274
GMP;KR;SEL;"Gimpo International Airport";Гимпо;Asia/Seoul;37.559288;126.80351
PKU;ID;PKU;"Sultan Syarif Kasim II International Airport";Симпанг-Тига;Asia/Jakarta;0.464563;101.446884
CDK;US;CDK;Lewis;;America/New_York;29.133333;-83.03333
LBG;FR;PAR;"Le Bourget";;Europe/Paris;48.971943;2.4425
RDS;AR;RDS;"Rincon de los Sauces";;America/Argentina/Salta;-37.38333;-68.9
AZL;BR;AZL;"Fazenda Tucunare";;America/Cuiaba;;
SUR;CA;SUR;"Summer Beaver";Саммер-Бивер;America/Toronto;52.71528;-88.5475
WUH;CN;WUH;"Wuhan Tianhe International Airport";Ухань;Asia/Shanghai;30.776598;114.209625
CEA;US;ICT;"Cessna Aircraft Field";;America/Chicago;37.7;-97.333336
MHT;US;MHT;"Manchester Boston Regional Airport";Манчестер;America/New_York;42.92786;-71.43844
TAE;KR;TAE;"Daegu International Airport";Тэгу;Asia/Seoul;35.899254;128.63788
ZMM;MX;ZMM;Zamora;Замора;America/Mexico_City;19.983334;-102.26667
IGU;BR;IGU;"Cataratas International Airport";Катаратас;America/Sao_Paulo;-25.597937;-54.488823
TCL;US;TCL;"Van De Graaf";;America/Chicago;33.22111;-87.61083
OBA;AU;OBA;Oban;Обан;Australia/Brisbane;-21;139
PLQ;LT;PLQ;"Palanga International Airport";Паланга;Europe/Vilnius;55.95;21.083332
BKM;MY;BKM;Bakalalan;;Asia/Kuching;3.966667;115.61667
CGH;BR;SAO;"Sao Paulo/Congonhas Airport";Конгоньяс;America/Sao_Paulo;-23.626902;-46.659557
CFH;AU;CFH;"Clifton Hills";;Australia/Adelaide;-27;139
ZNG;CA;ZNG;Negginan;;America/Winnipeg;53;-97.26667
YYC;CA;YYC;"Calgary International Airport";Калгари;America/Edmonton;51.131393;-114.01055
PHY;TH;PHY;Phetchabun;;Asia/Bangkok;16.681944;101.19833
VTE;LA;VTE;"Wattay International Airport";Вьентьян;Asia/Vientiane;17.975431;102.56772
CFT;US;CFT;Morenci;;America/Phoenix;33.05;-109.3
MBJ;JM;MBJ;"Sangster International Airport";Монтего-Бей;America/Jamaica;18.498465;-77.91663
ZPO;CA;ZPO;"Pine House";;America/Regina;55.516666;-106.583336
CFD;US;CFD;"Coulter Field";;America/Chicago;30.666668;-96.36667
CFN;IE;CFN;"Donegal Airport";Донегал;Europe/Dublin;55.041668;-8.340278
ZQF;DE;ZQF;Fohren;;Europe/Berlin;49.864;6.787
RVN;FI;RVN;"Rovaniemi Airport";Рованиеми;Europe/Helsinki;66.559044;25.829609
HMO;MX;HMO;"Gen Pesqueira Garcia Airport";Эрмосильо;America/Hermosillo;29.089905;-111.051704
CFQ;CA;CFQ;"Creston Valley Airport";;America/Creston;49.036945;-116.49834
ZRV;US;PVD;"Providence Railway";"Провиденс (жд вокзал)";America/New_York;41.8239891;-71.4128343
CGA;US;CGA;"Craig SPB";;America/Sitka;55.478382;-133.14616
YTH;CA;YTH;Thompson;;America/Winnipeg;55.79753;-97.8605
PIS;FR;PIS;"Poitiers-Biard Airport";Биард;Europe/Paris;46.58611;0.306389
CGC;PG;CGC;"Cape Gloucester";Кейп-Глусестер;Pacific/Port_Moresby;-5.459167;148.51584
